,vehicle_count,average_speed,lane_occupancy,flow_rate,time_of_day,waiting_time
1432,97,62.53710873,86.0512618,1258,evening,88.44554082
1433,121,47.16865402,48.25735708,1096,morning,67.0403875
1434,129,56.67915516,22.52729041,843,morning,10.60515805
1435,109,35.08538653,99.24235197,702,night,10.35426877
1436,98,51.46715954,65.94986704,1194,afternoon,20.7451226
1437,72,27.97093318,39.59526375,724,afternoon,28.95805654
1438,66,38.31232727,48.15237475,1445,afternoon,10.31851315
1439,121,50.93433924,12.80552915,875,afternoon,47.59402809
1440,84,35.13413101,50.52920299,788,evening,2.45242193
1441,70,42.06568394,17.31645074,546,afternoon,15.21676457
1442,81,65.18654381,36.57454945,761,afternoon,24.34502751
1443,39,44.05392812,49.17669572,1169,morning,48.23547241
1444,68,42.70956266,94.77987391,1322,evening,61.62895923
1445,60,32.22826087,62.46930868,1349,evening,8.40757339
1446,61,39.57336303,37.18901811,783,evening,8.275144
1447,80,49.87286726,11.30892944,1499,night,13.77853224
1448,27,62.66003843,74.71885881,1369,evening,16.73518872
1449,103,19.29224564,46.68528953,1265,morning,56.59593169
1450,73,66.0735976,6.815515565,1066,morning,0.227998616
1451,86,42.36348661,65.687462,993,night,34.65167647
1452,40,48.11394357,35.0105382,1377,morning,7.456102073
1453,78,64.0917654,40.38912812,841,morning,64.21450165
1454,102,94.49930406,83.8853823,861,evening,11.4530832
1455,60,60.89295723,13.73082394,564,evening,23.13689768
1456,38,40.17413046,34.03748706,1196,morning,11.97116889
1457,37,53.70172529,36.36681463,768,evening,16.6162385
1458,69,58.42271724,0.332935866,1300,morning,22.15883375
1459,51,21.94668057,84.53289164,1007,afternoon,41.29476098
1460,77,28.32330283,83.53125682,1372,afternoon,3.860804701
1461,101,58.05420403,66.1836309,724,morning,13.02644685
1462,96,60.58113758,89.89409248,1361,evening,30.61930773
1463,80,57.56393781,27.28866083,1050,afternoon,26.66027001
1464,126,63.02847036,22.06302806,1005,afternoon,45.5372909
1465,85,42.5995152,6.852080042,942,afternoon,65.96684971
1466,54,71.61052126,59.20128126,1104,night,2.963914597
1467,100,86.43179477,49.63554551,514,morning,37.53629891
1468,63,37.10702464,81.03963157,923,afternoon,10.02251097
1469,77,24.8158854,48.12870375,918,evening,19.69791171
1470,50,48.53316034,20.32362198,663,morning,29.64760313
1471,48,67.56771254,80.95969175,957,morning,4.897112797
1472,73,63.22244109,45.54545721,1024,afternoon,12.76649654
1473,45,52.86321146,95.58302206,527,afternoon,111.9941884
1474,83,3.777545295,53.44714174,1015,morning,4.39579147
1475,70,36.13643613,11.67389343,700,evening,2.610323355
1476,123,72.09470932,85.10244441,988,night,54.38305102
1477,25,15.08602576,87.84103861,1026,morning,16.89702015
1478,62,50.41318173,44.5431542,1075,morning,33.69867089
1479,75,38.53200269,2.599300934,863,morning,10.94702146
1480,90,63.07516611,2.972346984,622,evening,6.635592178
1481,85,16.6515133,35.11492532,1204,night,7.165818106
1482,70,43.97825633,71.62322201,1436,night,6.529348552
1483,97,53.13429726,33.10518144,929,morning,8.509578006
1484,70,42.9669606,0.772992274,1261,afternoon,7.500816276
1485,53,62.05311002,84.85710293,966,afternoon,50.41154202
1486,65,19.17960712,96.87324315,1313,evening,22.86165414
1487,53,27.55986543,34.63694551,1030,afternoon,10.55071662
1488,121,43.4713947,7.307472269,741,evening,12.6961686
1489,84,56.73648847,29.1411719,543,afternoon,94.95874198
1490,64,60.25467646,79.90057756,1268,morning,6.095442044
1491,103,53.45729469,54.22586075,1333,evening,65.34582438
1492,125,31.60248768,38.39856394,767,afternoon,40.0456793
1493,115,38.0589657,33.42269004,685,morning,28.51501321
1494,46,72.11387469,11.53949214,747,evening,29.35236609
1495,59,90.42125915,33.95137581,801,evening,16.49426616
1496,83,62.17996304,47.01084363,492,afternoon,17.33304696
1497,110,56.88610075,67.31410658,1458,afternoon,47.70103573
1498,89,26.92375511,26.20783547,1229,morning,49.95849862
1499,100,53.93997457,89.7378881,1487,night,25.39997838
1500,52,16.28865275,48.47997304,471,evening,43.90727367
1501,41,76.27561613,40.51612602,1441,morning,49.83050436
1502,84,61.20075786,59.39537432,1011,morning,12.10900092
1503,64,48.84783137,16.76237464,594,afternoon,29.29385912
1504,54,26.83895682,10.65854061,1043,afternoon,17.17009065
1505,78,53.63242693,34.65403709,859,night,3.097816862
1506,26,19.95382631,3.993339167,562,afternoon,31.3634356
1507,64,43.71112596,37.75832008,1166,afternoon,26.56441098
1508,121,58.30014996,67.14852575,1335,evening,3.247530882
1509,101,35.74428057,81.21223041,938,morning,2.203353551
1510,94,49.19846377,57.97631088,693,evening,8.615839344
1511,76,96.60630745,69.13291571,575,morning,53.7675657
1512,115,14.23362048,83.31297869,744,evening,1.973837082
1513,57,34.55701877,77.31300982,897,morning,18.50605338
1514,65,44.82919568,31.99819153,957,evening,5.918299966
1515,72,39.38712404,57.34226793,1315,afternoon,8.772922921
1516,115,59.05890809,26.48531547,1287,afternoon,44.08035445
1517,76,60.80631541,57.63337834,978,morning,57.03474326
1518,40,50.90012724,42.60013761,910,morning,26.04563014
1519,45,52.72412326,37.27991816,931,morning,59.68665966
1520,95,14.05740653,18.35639441,1033,afternoon,58.32072823
1521,117,59.45280633,56.17530452,1419,night,7.512323144
1522,105,53.8664022,72.93159812,852,morning,31.07060943
1523,114,36.13750615,57.12797043,962,morning,45.19675718
1524,78,82.37485112,6.922666823,819,afternoon,24.70138406
1525,74,48.52070635,92.4326963,541,evening,49.16268076
1526,72,54.50667808,0.549104954,1071,morning,29.73298039
1527,78,49.18190335,88.50579137,912,morning,10.04140717
1528,76,16.98789417,76.60733264,857,morning,34.71232276
1529,98,29.75154385,9.655728405,794,afternoon,26.6019502
1530,104,44.46744313,23.65643818,1474,evening,29.4209216
1531,48,69.64238651,34.89671896,984,afternoon,3.005227508
1532,104,40.84353926,91.03009091,1281,night,4.03116894
1533,120,54.11884837,97.99262136,954,night,50.56582295
1534,43,59.09469115,8.716826767,1236,afternoon,16.93052627
1535,114,34.00991235,39.69321351,1421,evening,7.272745292
1536,68,31.28172116,14.92818572,1232,afternoon,2.917663724
1537,30,36.40721288,27.84365604,638,morning,9.151105144
1538,71,35.14391507,98.10703008,913,morning,10.49508598
1539,49,28.25116046,98.44261121,709,afternoon,122.1730694
1540,95,67.24479875,47.21379402,1483,evening,53.96443478
1541,127,61.70864116,18.31387339,1354,morning,2.451177168
1542,90,28.3414114,54.70185933,764,evening,41.40338687
1543,26,53.35066171,32.06852076,1481,night,24.89858905
1544,31,43.55850469,92.88308401,812,night,7.781608397
1545,57,47.60534636,81.82143073,1212,evening,41.18087584
1546,91,50.66966208,30.88406658,544,night,0.919303075
1547,114,20.41388108,1.830909632,663,morning,39.45056075
1548,118,10.16032925,99.80486356,962,morning,67.69623795
1549,110,50.40004638,68.33439855,546,night,64.26825509
1550,70,42.23403678,42.57275225,803,morning,44.39714801
1551,62,45.54771405,28.8455724,981,morning,81.87703166
1552,110,37.01008855,0.442443849,714,morning,36.86103922
1553,41,49.75771698,15.39594096,1106,night,34.82050919
1554,96,16.45948195,0.587133488,1229,night,0.796288425
1555,52,50.52010739,59.75844302,1291,afternoon,5.741642659
1556,132,0,66.33432715,1077,night,45.61928886
1557,47,35.22542751,76.67961424,585,night,179.7767701
1558,104,40.28307397,18.69993555,1185,afternoon,38.18170422
1559,40,13.13034484,9.597087018,995,afternoon,26.01285226
1560,113,75.26519318,65.04591031,1186,morning,6.078885024
1561,40,48.0339976,49.9894119,1106,evening,88.64482397
1562,71,34.82970785,87.56859001,1502,afternoon,31.47177118
1563,29,87.62498117,53.32660236,1260,evening,20.14382004
1564,50,54.4013569,44.48212198,1150,night,59.28208959
1565,63,56.97430586,48.80278048,1161,morning,91.90881174
1566,31,45.16833088,78.23217183,969,morning,13.91753626
1567,85,38.84133896,1.830519909,1210,afternoon,21.75680031
1568,57,53.76866423,91.82114435,612,evening,3.668485618
1569,76,0,71.41890425,563,evening,96.45773274
1570,74,12.16121759,88.52897404,1444,evening,3.858051657
1571,49,19.5120244,95.95989944,674,evening,79.36406589
1572,64,1.734332578,22.60036878,707,evening,6.360016282
1573,122,58.91141988,57.83407932,1153,morning,71.83279743
1574,117,34.18394067,48.60437261,1502,evening,18.06116953
1575,30,72.73260561,53.76191062,1376,evening,26.89946565
1576,90,44.16546653,4.728918225,1255,evening,1.088100472
1577,45,30.81162639,91.39857786,628,afternoon,15.04541035
1578,121,45.33729527,95.46841825,1264,night,20.40061524
1579,91,68.90459222,68.51243117,1262,morning,0.284200292
1580,91,41.67489412,25.82776397,1252,night,32.43996988
1581,114,71.6197398,78.72064275,1413,afternoon,54.7710386
1582,80,68.60640264,73.08464835,1406,night,0.752766017
1583,54,35.20124171,57.45902971,1486,afternoon,20.34986181
1584,120,36.87242576,17.02394966,1330,afternoon,1.029401738
1585,83,35.76628491,20.11789022,1193,night,61.97655604
1586,33,22.55934099,58.94049348,536,afternoon,5.259747032
1587,114,16.88763495,12.88247944,663,afternoon,1.809216472
1588,109,36.66593378,72.3929646,741,morning,58.49409052
1589,48,0,21.26000832,805,night,17.6370163
1590,119,23.85635937,91.04798124,582,evening,3.008171343
1591,37,56.05338375,89.97251333,881,afternoon,31.31681675
1592,119,18.52513143,29.36038629,1180,morning,36.68443597
1593,114,71.94236064,8.338684601,943,afternoon,25.20314087
1594,126,58.11667503,61.14158042,1211,night,12.10978957
1595,56,83.20351975,44.8414474,1282,evening,16.57474897
1596,80,87.42952575,14.37088984,1173,afternoon,92.92685345
1597,109,60.95089732,53.14814735,1207,morning,22.9303821
1598,70,34.28178508,99.27242429,855,night,15.17808768
1599,93,12.91150983,6.898291514,684,night,36.94977113
1600,37,16.58405752,26.38953858,1442,evening,2.376404927
1601,136,85.31305138,53.8614285,1215,evening,10.28433866
1602,112,16.16952008,79.33612826,589,evening,7.703829612
1603,61,41.71125608,1.876111999,874,night,34.19273734
1604,112,70.09585992,73.27600069,745,evening,27.78362489
1605,68,28.52464609,13.9883543,551,evening,42.74312862
1606,127,72.40315152,83.0679477,636,night,16.69417325
1607,34,44.75428071,69.21760349,770,afternoon,5.732762845
1608,66,50.40278967,45.6511358,519,morning,6.057157487
1609,106,40.28320794,82.15832746,993,morning,66.839668
1610,115,27.6602653,73.30486844,759,morning,2.335414869
1611,47,59.92633596,75.9184001,742,afternoon,27.05092234
1612,43,57.45393039,29.00737379,794,night,7.906202041
1613,53,60.81325411,61.94188521,1429,night,7.234558933
1614,102,66.33052241,14.11060526,1332,morning,3.107780891
1615,126,37.52004896,82.08607625,1039,afternoon,116.3013934
1616,105,57.44390085,52.6742121,665,evening,1.887712221
1617,144,64.16301085,82.48836484,964,evening,4.79631341
1618,43,54.38506161,21.11568814,948,evening,13.63184323
1619,49,37.96391673,13.03415133,1011,morning,18.25301575
1620,49,53.35116155,68.89687694,506,morning,90.35541618
1621,29,6.294180543,5.83975266,728,night,8.303772418
1622,122,53.77144134,24.39859456,1311,morning,38.29395175
1623,86,23.9803509,90.87136474,724,morning,32.04732056
1624,63,46.61246628,13.27579687,872,evening,21.86290661
1625,33,37.86512937,37.55558891,776,afternoon,9.279867193
1626,73,47.21021497,94.55828974,1428,night,5.11072652
1627,64,15.18948922,2.000321591,1494,afternoon,5.826505271
1628,101,60.34548767,44.53151135,1051,morning,12.73918838
1629,95,64.45495132,78.64592216,1028,evening,4.424483158
1630,103,26.68466702,90.89804054,519,night,196.7260982
1631,75,18.99709276,73.5576917,982,evening,17.70776471
1632,128,28.03163048,88.83917331,1104,afternoon,23.23008016
1633,112,61.08243818,3.436823241,1265,evening,28.7491197
1634,117,44.91210023,9.98761793,1446,morning,6.536623618
1635,104,42.1476712,73.77265798,1054,evening,19.71914109
1636,35,43.23642684,75.33282522,707,afternoon,1.948651231
1637,50,32.82017934,60.52714447,750,afternoon,104.3751488
1638,44,52.88944036,73.02765029,584,morning,19.20672269
1639,102,76.54617916,85.80531203,749,morning,0.9033302
1640,101,28.34735653,54.54825101,1260,night,27.4193583
1641,70,58.72248905,94.73243615,1221,afternoon,3.164626135
1642,33,45.15589806,69.42376505,550,morning,46.81665228
1643,59,44.99258249,47.19820852,829,night,91.95608258
1644,36,73.79366456,42.15181237,792,night,74.5088383
1645,53,66.04207533,75.01667956,665,night,16.747144
1646,59,46.41062467,63.04692176,1011,night,37.40472052
1647,115,64.81634119,81.74433684,1425,afternoon,5.081124429
1648,129,11.879906,78.09862626,1454,afternoon,2.361430718
1649,46,2.319308811,52.42026958,622,morning,51.61960814
1650,106,32.18016447,94.57017903,584,evening,35.63983774
1651,103,26.12828259,70.42572672,1188,afternoon,71.27433416
1652,73,41.40804922,20.08395877,600,afternoon,73.80808555
1653,46,69.06772493,61.84871736,972,night,12.79822721
1654,129,42.06422108,20.18130559,650,afternoon,11.51029405
1655,97,65.04149665,55.88492952,912,morning,17.49656112
1656,134,64.59498218,78.99344523,866,evening,32.86989683
1657,114,11.2331023,81.25053423,579,morning,0.15005357
1658,83,60.63595378,65.08250182,1031,afternoon,22.9464756
1659,32,69.98640104,78.3306172,1166,night,0.597844575
1660,74,71.3778357,47.22356462,606,morning,17.97189986
1661,95,44.69408463,55.06558451,781,evening,2.575845348
1662,68,48.48724636,87.96069794,1254,night,24.78094803
1663,70,49.7951964,49.30806503,747,night,11.31833367
1664,61,45.45486163,35.09290886,742,morning,19.5552216
1665,74,26.40509903,79.69925694,1340,morning,94.88490339
1666,72,30.9582339,5.047369771,1210,night,12.50953645
1667,77,59.47995953,95.83570173,1448,evening,38.11230775
1668,75,44.3391903,34.00651912,1327,afternoon,34.49350422
1669,78,49.39632301,62.961616,504,afternoon,60.96010518
1670,30,69.22608461,68.54552523,676,morning,12.21250455
1671,115,48.90742581,13.70781675,645,morning,1.731326286
1672,127,24.53723511,82.28602468,684,morning,105.8341337
1673,99,91.52005804,57.21129587,986,morning,13.49931609
1674,115,41.42901235,32.79286175,1174,evening,6.460477734
1675,35,40.27233991,85.06858723,1000,afternoon,73.63763006
1676,36,53.10212099,62.50803783,864,night,6.344255568
1677,111,44.58062077,78.577817,1073,afternoon,22.57137365
1678,107,46.16482074,99.23097767,1420,morning,42.25632904
1679,43,36.02545759,13.02764087,876,night,39.39298161
1680,69,66.8294469,74.95964838,1367,evening,0.897237671
1681,134,69.75704666,75.76710091,720,evening,6.785841499
1682,104,83.79232187,87.46896641,1083,morning,65.81011378
1683,77,86.74204433,40.80654525,562,morning,24.1680451
1684,61,7.898784962,86.96513142,904,afternoon,34.86774313
1685,39,59.62866654,63.98832377,1126,morning,15.43956666
1686,85,23.75369552,6.877217232,999,morning,41.01864991
1687,122,73.17275009,3.15167503,911,night,10.23650484
1688,113,53.8952816,48.14854138,635,night,7.920167276
1689,54,32.83891613,78.5832072,784,afternoon,175.416506
1690,91,24.7166479,38.42315256,1208,afternoon,5.146852698
1691,107,34.34583948,85.18321519,1340,evening,119.4734328
1692,83,31.3463327,49.21220164,1222,night,78.31817841
1693,131,74.03965802,2.628847348,817,night,37.62387014
1694,51,48.86740383,97.36650601,1467,afternoon,26.16628518
1695,92,27.53164618,48.96117646,602,morning,0.136193424
1696,122,55.92927644,65.0135977,993,evening,30.25924419
1697,73,55.56989999,19.92892156,1294,morning,44.40645634
1698,64,44.89946962,29.73306654,787,night,39.60122824
1699,81,72.53201574,48.42844969,882,afternoon,5.664598194
1700,101,59.41527173,85.61892028,1364,evening,23.59301067
1701,118,57.82119935,10.1954225,903,evening,23.96843309
1702,60,11.14947335,78.03396941,1412,night,31.7427509
1703,55,41.32761479,57.93507862,1364,evening,53.32593793
1704,44,61.35782255,49.96652742,1481,afternoon,35.94278851
1705,50,55.67132695,87.6587909,576,night,4.570269289
1706,65,49.98093732,11.81201331,802,afternoon,0.576431634
1707,116,62.11536355,99.07541439,828,afternoon,4.405805896
1708,46,57.37185614,85.46334426,1297,night,1.233472201
1709,78,64.474563,32.57369301,1240,evening,17.22219422
1710,119,56.25106078,45.15764536,1046,night,10.01191429
1711,53,63.60315622,2.500330971,1333,afternoon,0.220097688
1712,57,62.59718662,52.76049968,1187,afternoon,2.510520586
1713,88,48.32441644,54.77195713,1218,morning,15.20215257
1714,106,49.37801757,92.65757315,1192,afternoon,84.2834484
1715,87,51.55055598,38.79256754,565,afternoon,157.7658322
1716,131,25.1138949,57.06179536,914,afternoon,1.542601008
1717,84,19.10345647,74.06173445,1135,night,53.26125044
1718,55,60.07335708,60.85164381,1182,afternoon,19.63266929
1719,53,61.14593742,15.61738784,1171,night,29.10988896
1720,89,49.48798006,17.18152599,857,night,21.15472265
1721,97,57.11097201,13.83395018,551,morning,77.51142496
1722,41,63.127065,21.77289616,634,afternoon,19.53050898
1723,114,58.71286426,32.83297735,1147,afternoon,5.516710776
1724,81,61.21000038,73.96673991,585,afternoon,45.40382497
1725,107,24.07825629,6.092581008,1217,afternoon,21.6324852
1726,78,82.91645697,82.044496,1403,evening,3.735244448
